CLEARANCE_DISPLAY_ID,Item_Number
23402635,101000899
23402633,101001570
23402632,101001580
23402631,101002545
23402630,101002549
23402629,101002550
23402628,101002553
23402627,101002555
23402626,101002556
23402625,101002814
23402624,101003420
23402623,101003515
23402622,101004016
23402621,101004370
23402620,101004449
23402619,101004451
23402618,101004462
23402617,101004598
23402616,101004914
23402615,101005532
23402614,101005598
23402613,101005840
23402612,101006192
23402611,101006575
23402610,101006591
23402609,101006611
23402608,101006614
23402606,101006665
23402605,101006676
23402604,101006695
23402603,101007004
23402602,101007037
23402600,101007505
23402599,101007536
23402598,101007572
23402597,101009150
23402595,101009381
23402594,101010528
23402593,101010830
23402592,101010901
23402591,101011012
23402590,101011048
23402589,101011049
23402588,101011112
23402586,101011425
23402585,101011533
23402584,101011541
23402583,101012255
23402582,101012393
23402581,101012432
23373639,100136473
23373646,100132757
23373653,100127887
23373752,100093438
23373831,100065292
23373834,100063741
23373839,100062558
23373861,100050259
23373904,100034272
23402223,101092209
23402222,101092210
23402221,101092267
23402220,101092270
23402219,101092277
23402218,101092382
23402217,101092621
23402216,101092622
23402215,101092823
23402213,101092863
23402212,101092918
23402211,101092980
23402210,101092991
23402209,101093002
23402208,101093004
23402207,101093063
23402206,101093220
23402205,101093269
23402204,101093287
23402203,101093296
23402202,101093685
23402201,101093919
23402200,101093928
23402198,101093965
23402197,101094037
23402196,101094328
23402195,101094452
23402194,101094605
23402193,101094700
23402192,101094772
23402191,101094808
23402190,101094811
23402189,101095073
23402188,101095306
23402187,101095326
23402186,101095375
23402185,101095396
23402184,101095655
23402183,101095658
23402182,101095674
23401861,101134745
23401860,101134748
23401859,101134942
23401858,101134948
23401857,101135108
23401856,101135117
23401855,101135747
23401854,101135796
23401853,101136172
23401852,101136198
23401851,101136414
23401850,101136418
23401849,101136420
23401848,101136466
23401847,101136553
23401846,101136634
23401845,101136635
23401844,101136638
23401843,101136640
23401842,101136658
23401841,101136664
23401840,101136666
23401839,101136667
23401838,101136670
23401837,101136954
23401836,101137154
23401835,101137176
23401834,101137459
23401833,101137643
23401832,101137771
23451526,101178323
23452099,100965222
23452165,100945072
23452443,100842824
23452720,100756311
23453643,101157226
23454063,101003482
23454083,100995358
23454617,100806536
23401831,101137876
23455186,101143606
23455271,101115113
23455658,100973189
23456231,100541921
23456269,100485018
23456567,101193103
23456579,101185007
23456815,101099019
23371114,101314696
23371126,101263143
23371131,101262937
23371138,101261521
23371144,101258120
23371146,101256930
23371151,101255814
23371155,101252132
23371180,101247225
23371225,101235603
23371228,101235008
23371250,101229746
23371266,101222390
23371274,101220295
23371278,101220201
23372530,100990470
23372567,100978346
23372751,100916975
23373083,100790178
23373294,100542628
23373357,100529561
23401466,101165723
23401465,101165732
23401464,101165742
23401463,101165819
23401462,101165826
23401461,101165833
23401460,101165931
23401459,101165937
23401458,101166039
23401457,101166075
23401456,101166401
23401455,101166677
23401454,101166678
23401453,101166711
23401452,101166895
23401451,101166900
23401450,101166918
23401449,101167094
23401448,101167108
23401447,101167166
23401446,101167167
23401445,101167210
23401444,101167226
23401443,101167691
23401442,101167700
23401058,101205379
23401056,101205387
23401055,101205390
23401054,101205393
23401053,101205396
23401052,101205400
23401050,101205404
23401049,101205407
23401048,101206030
23401047,101206041
23401046,101206081
23401045,101206106
23401043,101206142
23401042,101207058
23401041,101207308
23401039,101207825
23401038,101208172
23401037,101208397
23401036,101208600
23401035,101208677
23401034,101208824
23401033,101209533
23401031,101210244
23401030,101210253
23401029,101210300
23401028,101210451
23401027,101210452
23401026,101210455
23401025,101210457
23401024,101210460
23401023,101210461
23401022,101211611
23401021,101211638
23401020,101212062
23401019,101212080
23401018,101212082
23401017,101212087
23401016,101212089
23401015,101212094
23401014,101212173
23401013,101212197
23401012,101212611
23401011,101212615
23401010,101212645
23401009,101212654
23401008,101212665
23401007,101212696
23401006,101212732
23401005,101212845
23401004,101212852
23451730,101103088
23451861,101060096
23452001,100990607
23452036,100981913
23453333,100036633
23454275,100939641
23454696,100693823
23454748,100535623
23455054,101213191
23400673,100516448
23400672,100517605
23400671,100519766
23400670,100521634
23400669,100521637
23400668,100527236
23400667,100527821
23400666,100529632
23400663,100538704
23400662,100546079
23400661,100546080
23400660,100549954
23400659,100550475
23400658,100660572
23400657,100662735
23400656,100664240
23400655,100665158
23400654,100665413
23400653,100665442
23400652,100668173
23400651,100669862
23400650,100670395
23400648,100675517
23400647,100676356
23400646,100677174
23400645,100678146
23400644,100681662
23400643,100685806
23400642,100686816
23400641,100687355
23400639,100692169
23400638,100696186
23400637,100726872
23400636,100728734
23400635,100728803
23400634,100728929
23400633,100729108
23400632,100729520
23400631,100729850
23451748,101098005
23451843,101067814
23452097,100965392
23452321,100889559
23453226,100118100
23453875,101084980
23454900,100204230
23455013,100013299
23455325,101099019
23455445,101058340
23455570,100997517
23455737,100946497
23456349,100284880
23456495,100018624
23457120,100979551
23451511,101183834
23451649,101129176
23451749,101097101
23452614,100802254
23453702,101141302
23453773,101116886
23453833,101099666
23453905,101078284
23454202,100962470
23454491,100856158
23454578,100825808
23455221,101132421
23455464,101050173
23456018,100844270
23456397,100196916
23456751,101117442
23456918,101066072
23457035,101008379
23457419,100877908
23457710,100549728
23400254,100910191
23400253,100910379
23400252,100911699
23400251,100911943
23400250,100912052
23400249,100912175
23357662,100999565
23357990,100949656
23359599,100478708
23360361,101182229
23362228,100879697
23362318,100867641
23368630,101006379
23358278,100916821
23363511,100212172
23363921,101209348
23364577,101076598
23365487,100930316
23365875,100881429
23367420,100017127
23369196,100924432
23369370,100905609
23369857,100829351
23370274,100661463
23370322,100547309
23370954,100105153
23356734,101171473
23358606,100875627
23359013,100795584
23360088,100020482
23360860,101087315
23361134,101029461
23361186,101021527
23363679,100075866
23363843,101237668
23363992,101192466
23364028,101181567
23364152,101155882
23365669,100910322
23365838,100887087
23366677,100544854
23366970,100426665
23367442,101323657
23368185,101088120
23368611,101009421
23371046,100044151
23371045,100047318
23371044,100048195
23371043,100048756
23371042,100048766
23371041,100049590
23371040,100049626
23371039,100050158
23371038,100051141
23371037,100054992
23371036,100055188
23371035,100055279
23371034,100055292
23371033,100055406
23371032,100055521
23371031,100055696
23371030,100055902
23371029,100056813
23371028,100057292
23371027,100057472
23371025,100058654
23371024,100058868
23371023,100059488
23371022,100061979
23371021,100062252
23371020,100062272
23371019,100063347
23371018,100063600
23371017,100065630
23371016,100067935
23371015,100068739
23371014,100069784
23371013,100069866
23371012,100069983
23371011,100070597
23371010,100070936
23371009,100075866
23371007,100076568
23371004,100076743
23371003,100076841
23371002,100077028
23371001,100077195
23371000,100077641
23370999,100079013
23370998,100080402
23370997,100081708
23370996,100082101
23370995,100082747
23370994,100082882
23370993,100083041
23370992,100083161
23370166,100728890
23370165,100729664
23370163,100730712
23370162,100731883
23370160,100732005
23370159,100733101
23370158,100733815
23370157,100734014
23370156,100734534
23370154,100736354
23370153,100736414
23370152,100736626
23370151,100737129
23370150,100737193
23370149,100737302
23370148,100737574
23370147,100741885
23370146,100742033
23370145,100742176
23370144,100751237
23370143,100751594
23370142,100752081
23370141,100753527
23370140,100753531
23370139,100753540
23370138,100754101
23370137,100754485
23370136,100754637
23370135,100754732
23370134,100756607
23370133,100756927
23370132,100757509
23370131,100757512
23370130,100757733
23370129,100757846
23370128,100758473
23370127,100758487
23370126,100758498
23370125,100758899
23370123,100761318
23370122,100761571
23370121,100761655
23370120,100761663
23370119,100761811
23370118,100762147
23370117,100762359
23370116,100762912
23370115,100763366
23370113,100764889
23370112,100765314
23369286,100914956
23369285,100915352
23369284,100915368
23369283,100915375
23369282,100915480
23369281,100915483
23369280,100915802
23369279,100915879
23369278,100915881
23369277,100915952
23369276,100916102
23369275,100916601
23369274,100916638
23369273,100916821
23369272,100916969
23369271,100917401
23369270,100917476
23369268,100917640
23369267,100917685
23369266,100917754
23369265,100917756
23369264,100917761
23369263,100917877
23369262,100917884
23369260,100918046
23369259,100918075
23369258,100918076
23369257,100918112
23369256,100918148
23369254,100918838
23369253,100918845
23369252,100918945
23369251,100919022
23369249,100919397
23369248,100919446
23369247,100919502
23369246,100920694
23369245,100920797
23369244,100920800
23369242,100920972
23369241,100921286
23369240,100921381
23369239,100921434
23369238,100921528
23369237,100921547
23369236,100921583
23369235,100921588
23369234,100921609
23369233,100921624
23369232,100921634
23368406,101039230
23368404,101039479
23368403,101039891
23368402,101040413
23368401,101041230
23368400,101041231
23368399,101041343
23368398,101041666
23368397,101042655
23368396,101043131
23368395,101043161
23368394,101043412
23368393,101043786
23368391,101044377
23368390,101044808
23368389,101044810
23368388,101045026
23368387,101045043
23368385,101045099
23368384,101045640
23368383,101045649
23368382,101045669
23368381,101046381
23368380,101046581
23368379,101046792
23368378,101046800
23368377,101046980
23368376,101047185
23368375,101047289
23368374,101047333
23368373,101047558
23368371,101047700
23368370,101047801
23368369,101047914
23368368,101047951
23368367,101048037
23368366,101048099
23368364,101048268
23368363,101048775
23368362,101049326
23368361,101049348
23368360,101050277
23368359,101051144
23368358,101051157
23368357,101051683
23368356,101051692
23368355,101051897
23368354,101052254
23368353,101052680
23368352,101052687
23367526,101231070
23367525,101231960
23367524,101232154
23367523,101232657
23367522,101232895
23367521,101232897
23367520,101234839
23367519,101234846
23367518,101235291
23367517,101235612
23367516,101235888
23367515,101235890
23367514,101235906
23367513,101235935
23367512,101236797
23367511,101237339
23367510,101237362
23367509,101237599
23367508,101237668
23367507,101238033
23367506,101239095
23367504,101239563
23367503,101239689
23367502,101239795
23367501,101240002
23367499,101240387
23367498,101241164
23367497,101241507
23367496,101243792
23367495,101244367
23367494,101244389
23367493,101244651
23367492,101245455
23367491,101245846
23367490,101245990
23367489,101246265
23367488,101246287
23367487,101246849
23367486,101247070
23367485,101248304
23367484,101248807
23367483,101248809
23367482,101249373
23367481,101249416
23367480,101251630
23367479,101252804
23367478,101253253
23367476,101257403
23367475,101258140
23367474,101259188
